spam	S:)8 min to go for lunch:)
spam	Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
spam	K will do, addie &amp; I are doing some art so I'll be here when you get home
spam	My uncles in Atlanta. Wish you guys a great semester.
spam	Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...
spam	Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
spam	Yup. Anything lor, if u dun wan it's ok...
spam	I'm home, my love ... If your still awake ... *loving kiss*
spam	HELLO PEACH! MY CAKE TASTS LUSH!
ham	FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply
spam	There'll be a minor shindig at my place later tonight, you interested?
spam	Jason says it's cool if we pick some up from his place in like an hour
ham	Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call
spam	I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
spam	I've reached already.
spam	I dont know ask to my brother. Nothing problem some thing that. Just i told .
spam	K:)eng rocking in ashes:)
spam	Wat time r ü going to xin's hostel?
spam	Good Morning my Dear Shijutta........... Have a great &amp; successful day.
ham	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
spam	Oh k:)after that placement there ah?
spam	Not for possession, especially not first offense
spam	Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?
spam	I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
spam	We have pizza if u want
spam	I keep seeing weird shit and bein all "woah" then realising it's actually reasonable and I'm all "oh"
spam	Many more happy returns of the day. I wish you happy birthday.
spam	Ya very nice. . .be ready on thursday
spam	I am in hospital da. . I will return home in evening
spam	"Thinking of u ;) x"
ham	Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
spam	Orh i tot u say she now still dun believe.
spam	When you just put in the + sign, choose my number and the pin will show. Right?
spam	The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
spam	Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
spam	If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to
ham	Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
spam	Well boy am I glad G wasted all night at applebees for nothing
ham	Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
spam	Ok lor... Or u wan me go look 4 u?
spam	U wan 2 haf lunch i'm in da canteen now.
spam	Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
spam	hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around
ham	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
ham	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
spam	I'm home. Doc gave me pain meds says everything is fine.
spam	It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
spam	Me too! Have a lovely night xxx
spam	Prepare to be pleasured :)
spam	Hi.:)technical support.providing assistance to us customer through call and email:)
spam	if you text on your way to cup stop that should work. And that should be BUS
spam	Whens your radio show?
ham	Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
spam	I'm not sure if its still available though
spam	watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
spam	CHEERS LOU! YEAH WAS A GOODNITE SspamE U NEVA CAME! C YA GAILxx
spam	Hi..i got the money da:)
spam	Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com
spam	Ok then u tell me wat time u coming later lor.
spam	U repeat e instructions again. Wat's e road name of ur house?
spam	So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas
spam	Quite lor. But dun tell him wait he get complacent...
spam	Sorry completely forgot * will pop em round this week if your still here?
spam	U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
spam	O we cant see if we can join denis and mina? Or does denis want alone time
spam	Sen told that he is going to join his uncle finance in cbe
spam	Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
spam	Call me, i am senthil from hsbc.
spam	Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.
spam	Indeed and by the way it was either or - not both !
ham	Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+
spam	Holy living christ what is taking you so long
spam	Ü thk of wat to eat tonight.
spam	Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...
spam	We're on the opposite side from where we dropped you off
spam	Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
spam	Send me your resume:-)
spam	Gd luck 4 ur exams :-)
spam	Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
spam	Sorry that was my uncle. I.ll keep in touch
spam	Saw Guys and Dolls last night with Patrick Swayze it was great
ham	URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham	Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
spam	Just come home. I don't want u to be miserable
spam	I dont know why she.s not getting your messages
spam	its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?
spam	The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?
spam	Reverse is cheating. That is not mathematics.
spam	How do you plan to manage that
spam	Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off
spam	Sorry for the delay. Yes masters
spam	Call me when u finish then i come n pick u.
ham	PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
spam	What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
spam	Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself
spam	Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday
spam	E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
spam	fyi I'm at usf now, swing by the room whenever
spam	i can call in  &lt;#&gt;  min if thats ok
spam	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
spam	Ü no home work to do meh... 
spam	Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
spam	Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
spam	How's ur paper?
spam	Got smaller capacity one? Quite ex...
ham	Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
spam	Im good! I have been thinking about you...
ham	u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
spam	:-) :-)
spam	Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
spam	I am going to sleep. I am tired of travel.
spam	Haha, just what I was thinkin
spam	Yup but it's not giving me problems now so mayb i'll jus leave it...
spam	Lol no. Just trying to make your day a little more interesting
spam	How long before you get reply, just defer admission til next semester
spam	The word "Checkmate" in chess comes from the Persian phrase "Shah Maat" which means; "the king is dead.." Goodmorning.. Have a good day..:)
spam	Po de :-):):-):-):-). No need job aha.
spam	Rats. Hey did u ever vote for the next themes?
ham	New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.
spam	I hope your pee burns tonite.
spam	OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.
spam	Yay can't wait to party together!
spam	....photoshop makes my computer shut down.
spam	All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
spam	That's one of the issues but california is okay. No snow so its manageable
ham	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
spam	Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...
spam	Awesome, that gonna be soon or later tonight?
spam	I need details about that online job.
ham	YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
spam	Missing you too.pray inshah allah
spam	Pls help me tell Ashley that i cant find her number oh
spam	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
spam	S.this will increase the chance of winning.
spam	either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
spam	Maybe you should find something else to do instead???
spam	Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
spam	I liked your new house
spam	I'm fine. Hope you are also
spam	Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.
spam	Same to u...
spam	yes baby! I need to stretch open your pussy!
spam	Thanks  and ! Or bomb and date as my phone wanted to say! 
spam	Ok...
spam	Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?
spam	"Response" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U"... Gud night..swt dreams..take care
spam	Nokia phone is lovly..
ham	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
ham	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
spam	Sorry da..today i wont come to play..i have driving clas..
spam	I'm really sorry I lit your hair on fire
spam	Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The "sleep on a couch" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?
spam	Okey dokey swashbuckling stuff what oh.
spam	Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?
spam	1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
spam	Dip's cell dead. So i m coming with him. U better respond else we shall come back.
spam	Well. You know what i mean. Texting
spam	Hi dis is yijue i would be happy to work wif ü all for gek1510...
spam	Lol! Oops sorry! Have fun. 
spam	Wat happened to the cruise thing
spam	I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?
ham	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
spam	The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
ham	No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
spam	Yeah just open chat and click friend lists. Then make the list. Easy as pie
spam	alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
spam	When/where do I pick you up
spam	As usual u can call me ard 10 smth.
spam	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
spam	For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
spam	Poor girl can't go one day lmao
spam	Or just do that 6times
ham	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
spam	You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
spam	Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
spam	Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
spam	Its worse if if uses half way then stops. Its better for him to complete it.
spam	Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
spam	Send me the new number
spam	Convey my regards to him
ham	Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
spam	2 and half years i missed your friendship:-)
spam	I cant pick the phone right now. Pls send a message
spam	Oh for fuck's sake she's in like tallahassee
spam	Haha, that was the first person I was gonna ask
ham	ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18
spam	Taka lor. Wat time u wan 2 come n look 4 us?
ham	* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
spam	"I;m reaching in another 2 stops."
spam	no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?
ham	Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
spam	Will you come online today night
spam	Then anything special?
spam	I'm in solihull, | do you want anything?
spam	Will do. Have a good day
spam	WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
spam	Love that holiday Monday feeling even if I have to go to the dentists in an hour
spam	I am on the way to tirupur.
ham	Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.
spam	You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
spam	We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
spam	Just dropped em off, omw back now
ham	This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate
spam	Sitting in mu waiting for everyone to get out of my suite so I can take a shower
spam	Re your call; You didn't see my facebook huh?
spam	G says you never answer your texts, confirm/deny
spam	Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.
spam	Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
spam	Oh yah... We never cancel leh... Haha 
spam	We can go 4 e normal pilates after our intro...  
spam	Ok... Let u noe when i leave my house.
spam	Oh yes, why is it like torture watching england?
spam	Wanna do some art?! :D
spam	Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
ham	Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!
ham	Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service
spam	Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?
spam	Match started.india  &lt;#&gt;  for 2
spam	Once free call me sir.
spam	Hey do you want anything to buy:)
spam	Hey babe, how's it going ? Did you ever figure out where your going for New Years ?
spam	K..k.:)congratulation ..
spam	G wants to know where the fuck you are
spam	No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
spam	Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
spam	Ü go home liao? Ask dad to pick me up at 6...
spam	Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
spam	I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...
spam	Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
spam	Wrong phone! This phone! I answer this one but assume the other is people i don't well
spam	Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill
spam	I'm already back home so no probably not
ham	Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
ham	Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...
spam	I am in bus on the way to calicut
spam	Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
spam	hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
ham	Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.
spam	I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
spam	U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
spam	Doing my masters. When will you buy a bb cos i have for sale and how's bf
spam	Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.
spam	I'm vivek:)i got call from your number.
spam	Why didn't u call on your lunch?
spam	What i mean was i left too early to check, cos i'm working a 9-6.
spam	I want  &lt;#&gt;  rs da:)do you have it?
spam	A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND
spam	Yup ok...
spam	I want to see your pretty pussy...
ham	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
spam	A few people are at the game, I'm at the mall with iouri and kaila
ham	URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
ham	You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
spam	Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
spam	I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
spam	We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
spam	Hey come online! Use msn... We are all there
spam	I'm fine. Hope you are good. Do take care.
spam	Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
spam	Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
spam	Yar... I tot u knew dis would happen long ago already.
spam	You are gorgeous! keep those pix cumming :) thank you!
spam	A boy was late 2 home. His father: "POWER OF FRNDSHIP"
spam	JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
spam	Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
spam	So what u doing today?
spam	I said its okay. Sorry
spam	Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
spam	Networking job is there.
ham	goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
spam	Dont let studying stress you out. L8r.
spam	That's y u haf 2 keep me busy...
spam	No rushing. I'm not working. I'm in school so if we rush we go hungry.
spam	Which channel:-):-):):-).
spam	So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
ham	Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
spam	We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx
spam	I'm hungry buy smth home...
spam	"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."
spam	My drive can only be read. I need to write
spam	Just looked it up and addie goes back Monday, sucks to be her
spam	Happy new year. Hope you are having a good semester
spam	Esplanade lor. Where else...
spam	Can you talk with me..
spam	Hmph. Go head, big baller.
spam	Well its not like you actually called someone a punto. That woulda been worse.
spam	Nope. Since ayo travelled, he has forgotten his guy
spam	You still around? Looking to pick up later
ham	CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
spam	There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
spam	Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
spam	ILL B DOWN SOON
spam	Oh k. . I will come tomorrow
spam	Go fool dont cheat others ok
spam	My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar
spam	By the way, 'rencontre' is to meet again. Mountains dont....
ham	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
spam	U attend ur driving lesson how many times a wk n which day?
spam	Uncle G, just checking up on you. Do have a rewarding month
spam	Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
spam	I think the other two still need to get cash but we can def be ready by 9
spam	Hey gals...U all wanna meet 4 dinner at nìte? 
ham	Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
spam	Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
spam	Great! How is the office today?
spam	It's cool, we can last a little while. Getting more any time soon?
spam	:-( sad puppy noise
spam	Yes its possible but dint try. Pls dont tell to any one k
spam	Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
spam	Where you. What happen
spam	I was gonna ask you lol but i think its at 7
ham	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
ham	PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
spam	Go chase after her and run her over while she's crossing the street
ham	I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
spam	Is there coming friday is leave for pongal?do you get any news from your work place.
spam	Hey... Very inconvenient for your sis a not huh?
spam	Ok i vl..do u know i got adsense approved..
spam	* Was really good to see you the other day dudette, been missing you!
spam	I want to go to perumbavoor
spam	How many times i told in the stage all use to laugh. You not listen aha.
ham	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
spam	(You didn't hear it from me)
spam	Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
spam	Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
ham	Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
spam	She ran off with a younger man. we will make pretty babies together :)
ham	Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
spam	O ic lol. Should play 9 doors sometime yo
spam	Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...
spam	We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us
spam	Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
spam	Hmmm.still we dont have opener?
spam	Yeah so basically any time next week you can get away from your mom &amp; get up before 3
spam	Edison has rightly said, "A fool can ask more questions than a wise man can answer" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)
spam	I will vote for wherever my heart guides me
spam	With my sis lor... We juz watched italian job.
spam	Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...
spam	Lmao you know me so well...
ham	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
spam	Am on a train back from nortspampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
spam	Goodnight da thangam I really miss u dear.
spam	Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
spam	Geeeee ... Your internet is really bad today, eh ?
ham	Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
spam	I think i am disturbing her da
spam	Sorry, I'll call you  later. I am in meeting sir.
spam	Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
spam	Ok i also wan 2 watch e 9 pm show...
spam	I dunno lei... Like dun haf...
spam	But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
spam	I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
ham	83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
spam	Talk to g and x about that
spam	Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham	5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
spam	As in different styles?
ham	WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
spam	Gud ni8 dear..slp well..take care..swt dreams..Muah..
spam	I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
ham	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921
spam	Well, i'm glad you didn't find it totally disagreeable ... Lol
spam	Guy, no flash me now. If you go call me, call me. How madam. Take care oh.
ham	Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
spam	Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
spam	"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
spam	Yeah, give me a call if you've got a minute
spam	"HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"
